,Month,Day,Year,total_minutes,Week,release_dayofweek,month_sin,month_cos,Action,Adventure,Comedy,Crime,Documentary,Drama,Fantasy,Romance,Sci-Fi,Thriller,MPAA_G,MPAA_NC-17,MPAA_PG,MPAA_PG-13,MPAA_R,total_revenue,target,movie_id
13873,5,15,37,0.4712732027845433,5,4,0.49999999999999994,-0.8660254037844387,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.9680607945725546,-0.7845824318620658,1540
13874,5,15,37,0.4712732027845433,6,4,0.49999999999999994,-0.8660254037844387,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.9680607945725546,-0.0812345240942015,1540
13875,5,15,37,0.4712732027845433,7,4,0.49999999999999994,-0.8660254037844387,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.9680607945725546,51.969640488304535,1540
13876,5,15,37,0.4712732027845433,8,4,0.49999999999999994,-0.8660254037844387,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.9680607945725546,-0.9961448736266053,1540
13878,1,18,30,-0.3220018886196191,1,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,-0.5660910598855854,107.18971061093248,1541
13879,1,18,30,-0.3220018886196191,2,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,-0.5660910598855854,-0.9460457098701222,1541
13880,1,18,30,-0.3220018886196191,3,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,-0.5660910598855854,97.5867577393412,1541
13881,1,18,30,-0.3220018886196191,4,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,-0.5660910598855854,-0.9990099142670683,1541
13882,1,18,30,-0.3220018886196191,5,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,-0.5660910598855854,56.95936794582393,1541
13883,1,18,30,-0.3220018886196191,6,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,-0.5660910598855854,113.45721685620813,1541
13884,1,18,30,-0.3220018886196191,7,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,-0.5660910598855854,-0.9974188475003518,1541
13885,1,18,30,-0.3220018886196191,8,4,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,-0.5660910598855854,-0.9249884648342231,1541
13887,5,27,27,-1.2144363664493019,1,4,0.49999999999999994,-0.8660254037844387,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6747978250602935,-0.7694428188494433,1542
13888,5,27,27,-1.2144363664493019,2,4,0.49999999999999994,-0.8660254037844387,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6747978250602935,-0.23938800384400152,1542
13889,5,27,27,-1.2144363664493019,3,4,0.49999999999999994,-0.8660254037844387,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6747978250602935,-0.2250813687627277,1542
13890,5,27,27,-1.2144363664493019,4,4,0.49999999999999994,-0.8660254037844387,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6747978250602935,-0.33561403219371705,1542
13891,5,27,27,-1.2144363664493019,5,4,0.49999999999999994,-0.8660254037844387,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6747978250602935,-0.42432056067403984,1542
13892,5,27,27,-1.2144363664493019,6,4,0.49999999999999994,-0.8660254037844387,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6747978250602935,-0.42958740155467867,1542
13893,5,27,27,-1.2144363664493019,7,4,0.49999999999999994,-0.8660254037844387,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6747978250602935,-0.5172254782028729,1542
13894,5,27,27,-1.2144363664493019,8,4,0.49999999999999994,-0.8660254037844387,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6747978250602935,-0.27453715788354266,1542
13932,5,2,30,-0.4707409682578995,1,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.21845126179403523,-0.17903704380155183,1547
13933,5,2,30,-0.4707409682578995,2,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.21845126179403523,-0.9539898039600152,1547
13934,5,2,30,-0.4707409682578995,3,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.21845126179403523,-0.21750212056269694,1547
13935,5,2,30,-0.4707409682578995,4,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.21845126179403523,1.5150659824046921,1547
13936,5,2,30,-0.4707409682578995,5,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.21845126179403523,20.91526556549658,1547
13937,5,2,30,-0.4707409682578995,6,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.21845126179403523,0.7742959458635198,1547
13938,5,2,30,-0.4707409682578995,7,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.21845126179403523,-0.8436360770136991,1547
13939,5,2,30,-0.4707409682578995,8,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.21845126179403523,-0.5849435109411487,1547
13950,4,22,33,-0.2228425021940988,1,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.4455005419281662,-0.5684569201953308,1549
13951,4,22,33,-0.2228425021940988,2,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.4455005419281662,-0.8733033515407167,1549
13952,4,22,33,-0.2228425021940988,3,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.4455005419281662,-0.5568232217413247,1549
13953,4,22,33,-0.2228425021940988,4,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.4455005419281662,5.9944095520739875,1549
13954,4,22,33,-0.2228425021940988,5,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.4455005419281662,-0.23637780979258352,1549
13955,4,22,33,-0.2228425021940988,6,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.4455005419281662,-0.4238050318528952,1549
13956,4,22,33,-0.2228425021940988,7,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.4455005419281662,346.9492487104732,1549
13957,4,22,33,-0.2228425021940988,8,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.4455005419281662,-0.6172679868336932,1549
13959,2,24,28,-0.17326280898133864,1,4,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.40548646711082537,-0.7114019067165652,1550
13960,2,24,28,-0.17326280898133864,2,4,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.40548646711082537,217.19231773423513,1550
13961,2,24,28,-0.17326280898133864,3,4,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.40548646711082537,-0.5767862990045183,1550
13962,2,24,28,-0.17326280898133864,4,4,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.40548646711082537,-0.5192011175064796,1550
13963,2,24,28,-0.17326280898133864,5,4,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.40548646711082537,-0.49485811240982425,1550
13964,2,24,28,-0.17326280898133864,6,4,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.40548646711082537,-0.5385356526819999,1550
13965,2,24,28,-0.17326280898133864,7,4,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.40548646711082537,-0.9664352533153296,1550
13966,2,24,28,-0.17326280898133864,8,4,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.40548646711082537,1.0651932712956336,1550
13968,6,29,34,0.17379504350798242,1,4,1.2246467991473532e-16,-1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.3901446830848997,-0.5965393829398034,1551
13969,6,29,34,0.17379504350798242,2,4,1.2246467991473532e-16,-1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.3901446830848997,-0.44312339418758745,1551
13970,6,29,34,0.17379504350798242,3,4,1.2246467991473532e-16,-1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.3901446830848997,-0.576624945341743,1551
13971,6,29,34,0.17379504350798242,4,4,1.2246467991473532e-16,-1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.3901446830848997,-0.41513571190318127,1551
13972,6,29,34,0.17379504350798242,5,4,1.2246467991473532e-16,-1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.3901446830848997,-0.47333757578935903,1551
13973,6,29,34,0.17379504350798242,6,4,1.2246467991473532e-16,-1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.3901446830848997,-0.6257263468713826,1551
13974,6,29,34,0.17379504350798242,7,4,1.2246467991473532e-16,-1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.3901446830848997,-0.6194174558589534,1551
13975,6,29,34,0.17379504350798242,8,4,1.2246467991473532e-16,-1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.3901446830848997,-0.49011910843438283,1551
13977,5,20,38,-0.6194800478961799,1,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6553016221091275,0.858541106263704,1552
13978,5,20,38,-0.6194800478961799,2,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6553016221091275,2.9384395524203355,1552
13979,5,20,38,-0.6194800478961799,3,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6553016221091275,-0.369322629806512,1552
13980,5,20,38,-0.6194800478961799,4,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6553016221091275,-0.08280572897539479,1552
13981,5,20,38,-0.6194800478961799,5,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6553016221091275,-0.38201896281110864,1552
13982,5,20,38,-0.6194800478961799,6,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6553016221091275,-0.19857200243614828,1552
13983,5,20,38,-0.6194800478961799,7,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6553016221091275,-0.5652712877477215,1552
13984,5,20,38,-0.6194800478961799,8,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6553016221091275,-0.6515125216960079,1552
13995,7,1,37,0.22337473672074257,1,2,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.1480268487260987,0.5756199818543681,1554
13996,7,1,37,0.22337473672074257,2,2,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.1480268487260987,-0.6989313945236028,1554
13997,7,1,37,0.22337473672074257,3,2,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.1480268487260987,-0.9746712785688183,1554
13998,7,1,37,0.22337473672074257,4,2,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.1480268487260987,-0.5428906777690425,1554
13999,7,1,37,0.22337473672074257,5,2,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.1480268487260987,-0.8273823942638439,1554
14000,7,1,37,0.22337473672074257,6,2,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.1480268487260987,25.082163906820096,1554
14001,7,1,37,0.22337473672074257,7,2,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.1480268487260987,40.47479440335949,1554
14002,7,1,37,0.22337473672074257,8,2,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.1480268487260987,-0.815224294267385,1554
14004,7,25,36,-0.6690597411089402,1,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.45911108251835947,0.806314567534894,1555
14005,7,25,36,-0.6690597411089402,2,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.45911108251835947,0.13723592570269288,1555
14006,7,25,36,-0.6690597411089402,3,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.45911108251835947,1.2226923070492661,1555
14007,7,25,36,-0.6690597411089402,4,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.45911108251835947,-0.9938676933688723,1555
14008,7,25,36,-0.6690597411089402,5,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.45911108251835947,5.565409383624655,1555
14009,7,25,36,-0.6690597411089402,6,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.45911108251835947,-0.4653569860531159,1555
14010,7,25,36,-0.6690597411089402,7,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.45911108251835947,28.706987227648384,1555
14011,7,25,36,-0.6690597411089402,8,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.45911108251835947,-0.19898483725635507,1555
14040,6,28,41,-0.6690597411089402,1,4,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.665682077388328,1.386180927438794,1559
14041,6,28,41,-0.6690597411089402,2,4,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.665682077388328,0.8270147485215986,1559
14042,6,28,41,-0.6690597411089402,3,4,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.665682077388328,0.07695894128406366,1559
14043,6,28,41,-0.6690597411089402,4,4,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.665682077388328,-0.05263303953999512,1559
14044,6,28,41,-0.6690597411089402,5,4,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.665682077388328,0.07420513331263291,1559
14045,6,28,41,-0.6690597411089402,6,4,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.665682077388328,-0.10656104278585259,1559
14046,6,28,41,-0.6690597411089402,7,4,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.665682077388328,0.1713044778761602,1559
14047,6,28,41,-0.6690597411089402,8,4,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.665682077388328,-0.37119486759885134,1559
14049,4,7,11,-0.17326280898133864,1,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.24806043219086105,-0.8998078705618812,1560
14050,4,7,11,-0.17326280898133864,2,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.24806043219086105,6.999601155334657,1560
14051,4,7,11,-0.17326280898133864,3,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.24806043219086105,-0.2758023450824877,1560
14052,4,7,11,-0.17326280898133864,4,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.24806043219086105,-0.791318420949502,1560
14053,4,7,11,-0.17326280898133864,5,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.24806043219086105,2.809877404348129,1560
14054,4,7,11,-0.17326280898133864,6,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.24806043219086105,-0.13172597531887667,1560
14055,4,7,11,-0.17326280898133864,7,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.24806043219086105,-0.32767859804414956,1560
14056,4,7,11,-0.17326280898133864,8,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.24806043219086105,-0.2410746770817712,1560
14058,4,1,16,-0.2724221954068589,1,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.4146845547890427,1.0489102273092037,1561
14059,4,1,16,-0.2724221954068589,2,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.4146845547890427,10.067526163129012,1561
14060,4,1,16,-0.2724221954068589,3,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.4146845547890427,-0.20886377807865902,1561
14061,4,1,16,-0.2724221954068589,4,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.4146845547890427,-0.478375937328144,1561
14062,4,1,16,-0.2724221954068589,5,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.4146845547890427,-0.3837765420507624,1561
14063,4,1,16,-0.2724221954068589,6,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.4146845547890427,-0.3646470654658055,1561
14064,4,1,16,-0.2724221954068589,7,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.4146845547890427,-0.419094023277091,1561
14065,4,1,16,-0.2724221954068589,8,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.4146845547890427,-0.139048205906053,1561
14067,5,30,36,-0.6690597411089402,1,4,0.49999999999999994,-0.8660254037844387,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,2.614983913535424,-0.31636972242006245,1562
14068,5,30,36,-0.6690597411089402,2,4,0.49999999999999994,-0.8660254037844387,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,2.614983913535424,-0.2875875852209704,1562
14069,5,30,36,-0.6690597411089402,3,4,0.49999999999999994,-0.8660254037844387,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,2.614983913535424,-0.2805845799815586,1562
14070,5,30,36,-0.6690597411089402,4,4,0.49999999999999994,-0.8660254037844387,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,2.614983913535424,-0.27159696520661003,1562
14071,5,30,36,-0.6690597411089402,5,4,0.49999999999999994,-0.8660254037844387,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,2.614983913535424,-0.40671648512338665,1562
14072,5,30,36,-0.6690597411089402,6,4,0.49999999999999994,-0.8660254037844387,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,2.614983913535424,-0.3458364746989962,1562
14073,5,30,36,-0.6690597411089402,7,4,0.49999999999999994,-0.8660254037844387,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,2.614983913535424,-0.5615223053258115,1562
14074,5,30,36,-0.6690597411089402,8,4,0.49999999999999994,-0.8660254037844387,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,2.614983913535424,-0.33286313572777565,1562
14085,12,22,22,-0.12368311576857847,1,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.6178874262170705,-0.2593266737104985,1564
14086,12,22,22,-0.12368311576857847,2,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.6178874262170705,0.3716955317948685,1564
14087,12,22,22,-0.12368311576857847,3,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.6178874262170705,-0.4263307917389516,1564
14088,12,22,22,-0.12368311576857847,4,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.6178874262170705,1.2877519405395605,1564
14089,12,22,22,-0.12368311576857847,5,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.6178874262170705,-0.060751989108079975,1564
14090,12,22,22,-0.12368311576857847,6,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.6178874262170705,-0.2769336963607777,1564
14091,12,22,22,-0.12368311576857847,7,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.6178874262170705,-0.2502413101816986,1564
14092,12,22,22,-0.12368311576857847,8,4,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.6178874262170705,2.036217019169555,1564
14094,4,18,25,-1.2144363664493019,1,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.5304110408047295,-0.6565598260644891,1565
14095,4,18,25,-1.2144363664493019,2,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.5304110408047295,-0.6595330324081484,1565
14096,4,18,25,-1.2144363664493019,3,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.5304110408047295,-0.3556126686621429,1565
14097,4,18,25,-1.2144363664493019,4,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.5304110408047295,-0.08446217077263553,1565
14098,4,18,25,-1.2144363664493019,5,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.5304110408047295,1.2044041863677415,1565
14099,4,18,25,-1.2144363664493019,6,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.5304110408047295,14.063865424705075,1565
14100,4,18,25,-1.2144363664493019,7,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.5304110408047295,2.3686490334811876,1565
14101,4,18,25,-1.2144363664493019,8,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.5304110408047295,0.9594405586102658,1565
14103,1,18,35,-0.5203206614706597,1,4,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.04453248192051425,1.7343831136690848,1566
14104,1,18,35,-0.5203206614706597,2,4,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.04453248192051425,1.2729890642287607,1566
14105,1,18,35,-0.5203206614706597,3,4,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.04453248192051425,-0.7711475031463553,1566
14106,1,18,35,-0.5203206614706597,4,4,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.04453248192051425,-0.5633119231945612,1566
14107,1,18,35,-0.5203206614706597,5,4,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.04453248192051425,-0.5872271595514603,1566
14108,1,18,35,-0.5203206614706597,6,4,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.04453248192051425,-0.7078941664182946,1566
14109,1,18,35,-0.5203206614706597,7,4,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.04453248192051425,-0.4936692716183939,1566
14110,1,18,35,-0.5203206614706597,8,4,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.04453248192051425,-0.10820032517346401,1566
14112,9,19,25,-1.1152769800237814,1,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6522288743667962,1.8709247431269092,1567
14113,9,19,25,-1.1152769800237814,2,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6522288743667962,-0.3218355226248283,1567
14114,9,19,25,-1.1152769800237814,3,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6522288743667962,-0.2780202538867494,1567
14115,9,19,25,-1.1152769800237814,4,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6522288743667962,-0.7172547315184322,1567
14116,9,19,25,-1.1152769800237814,5,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6522288743667962,96.75125768585802,1567
14117,9,19,25,-1.1152769800237814,6,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6522288743667962,-0.2367392510164287,1567
14118,9,19,25,-1.1152769800237814,7,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6522288743667962,0.9201995853210391,1567
14119,9,19,25,-1.1152769800237814,8,4,-1.0,-1.8369701987210297e-16,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.6522288743667962,-0.6708150931323205,1567
14121,7,18,30,-0.12368311576857847,1,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.9700418313212351,-0.3309540022752033,1568
14122,7,18,30,-0.12368311576857847,2,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.9700418313212351,-0.29742697012284597,1568
14123,7,18,30,-0.12368311576857847,3,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.9700418313212351,-0.33678046175013276,1568
14124,7,18,30,-0.12368311576857847,4,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.9700418313212351,-0.2677777269170635,1568
14125,7,18,30,-0.12368311576857847,5,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.9700418313212351,-0.9197799873896164,1568
14126,7,18,30,-0.12368311576857847,6,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.9700418313212351,-0.4861188904853518,1568
14127,7,18,30,-0.12368311576857847,7,4,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.9700418313212351,15.433950193114233,1568
