,Year,total_minutes,Revenue,month_sin_1,month_cos_1,month_sin_2,month_cos_2,month_sin_3,month_cos_3,month_sin_4,month_cos_4,Action,Adventure,Comedy,Crime,Documentary,Drama,Fantasy,Romance,Sci-Fi,Thriller,week_sin_1,week_cos_1,week_sin_2,week_cos_2,week_sin_3,week_cos_3,week_sin_4,week_cos_4,last_week_revenue,target,change_from_last_week,rolling_std_2,rolling_mean_2,MPAA_G,MPAA_NC-17,MPAA_PG,MPAA_PG-13,MPAA_R,movie_id
2624,32,79,12.63095468564862,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983,0,0,0,0,1,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,12.919238116403868,12.001824447318256,-0.2882834307552482,0.4448622577729042,12.316389566483437,0,0,0,0,1,291
2625,32,79,12.001824447318256,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983,0,0,0,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,12.63095468564862,11.384501009713851,-0.6291302383303634,0.43651358891545883,11.693162728516054,0,0,0,0,1,291
2626,32,79,11.384501009713851,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983,0,0,0,0,1,0,0,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,12.001824447318256,11.278872623147983,-0.617323437604405,0.07469054842648153,11.331686816430917,0,0,0,0,1,291
2629,9,110,14.285824139169938,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,14.455903904383348,14.561726830249945,-0.17007976521341028,0.19509266381029003,14.423775484709942,0,0,1,0,0,292
2630,9,110,14.561726830249945,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,14.285824139169938,15.20446288356484,0.27590269108000776,0.4544830218120378,14.883094856907393,0,0,1,0,0,292
2631,9,110,15.20446288356484,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,14.561726830249945,15.201745667328813,0.6427360533148949,0.0019213620252128633,15.203104275446826,0,0,1,0,0,292
2632,9,110,15.201745667328813,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,15.20446288356484,14.9321055181597,-0.0027172162360269425,0.19066437795762306,15.066925592744257,0,0,1,0,0,292
2633,9,110,14.9321055181597,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,15.201745667328813,14.71492732183003,-0.2696401491691134,0.15356817535056683,14.823516419994865,0,0,1,0,0,292
2634,9,110,14.71492732183003,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,1,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,14.9321055181597,14.44802146038985,-0.2171781963296695,0.18873094456278944,14.58147439110994,0,0,1,0,0,292
2635,9,110,14.44802146038985,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003,0,0,1,0,0,1,0,1,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,14.71492732183003,13.88956274284763,-0.2669058614401809,0.3948899461868512,14.16879210161874,0,0,1,0,0,292
2638,23,130,16.371690344124712,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,0,1,0,1,0,1,0,1,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,14.941022128427479,15.700011607938452,1.4306682156972332,0.47494858913611543,16.035850976031583,0,0,0,0,0,293
2639,23,130,15.700011607938452,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,0,1,0,1,0,1,0,1,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,16.371690344124712,14.893451321954183,-0.6716787361862604,0.5703242476552407,15.296731464946317,0,0,0,0,0,293
2640,23,130,14.893451321954183,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,0,1,0,1,0,1,0,1,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,15.700011607938452,14.31787791120127,-0.8065602859842684,0.4069918618140657,14.605664616577727,0,0,0,0,0,293
2641,23,130,14.31787791120127,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,0,1,0,1,0,1,0,1,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,14.893451321954183,13.78712548663103,-0.5755734107529129,0.3752986385448359,14.05250169891615,0,0,0,0,0,293
2642,23,130,13.78712548663103,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,0,1,0,1,0,1,0,1,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,14.31787791120127,12.646505847466795,-0.53075242457024,0.8065398816075982,13.216815667048913,0,0,0,0,0,293
2643,23,130,12.646505847466795,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,0,1,0,1,0,1,0,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,13.78712548663103,11.522875795823397,-1.1406196391642354,0.7945264290620623,12.084690821645097,0,0,0,0,0,293
2644,23,130,11.522875795823397,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,0,1,0,1,0,1,0,1,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,12.646505847466795,10.963359012887807,-1.1236300516433975,0.3956381114015074,11.243117404355601,0,0,0,0,0,293
2647,39,113,17.37382470199284,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,16.015963806416813,16.82459257583245,1.357860895576028,0.38836576085351754,17.099208638912646,0,0,0,0,1,294
2648,39,113,16.82459257583245,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,1,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,17.37382470199284,16.442501234609935,-0.5492321261603905,0.27017937841110534,16.633546905221195,0,0,0,0,1,294
2649,39,113,16.442501234609935,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,16.82459257583245,16.094033362172155,-0.382091341222516,0.2464039956264085,16.268267298391045,0,0,0,0,1,294
2650,39,113,16.094033362172155,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,16.442501234609935,15.688042007343576,-0.3484678724377801,0.2870792401024067,15.891037684757865,0,0,0,0,1,294
2651,39,113,15.688042007343576,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,1,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,16.094033362172155,15.22429926359423,-0.4059913548285792,0.3279156388312223,15.456170635468903,0,0,0,0,1,294
2652,39,113,15.22429926359423,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,15.688042007343576,14.622662088375659,-0.46374274374934643,0.4254217264109734,14.923480675984944,0,0,0,0,1,294
2653,39,113,14.622662088375659,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,1,0,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,15.22429926359423,14.082100497064197,-0.6016371752185705,0.3822347668653296,14.352381292719928,0,0,0,0,1,294
2656,21,97,11.852200911781061,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,1,0,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,12.445809759025943,12.874350635410755,-0.5936088472448819,0.7227690009665112,12.363275773595909,0,0,0,0,1,295
2657,21,97,12.874350635410755,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,1,0,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,11.852200911781061,12.675563643402896,1.0221497236296937,0.14056363006042497,12.774957139406826,0,0,0,0,1,295
2658,21,97,12.675563643402896,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,1,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,12.874350635410755,12.626977938126217,-0.1987869920078591,0.03435528166984285,12.651270790764556,0,0,0,0,1,295
2659,21,97,12.626977938126217,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,1,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,12.675563643402896,12.181518648332245,-0.04858570527667894,0.314987284555857,12.40424829322923,0,0,0,0,1,295
2660,21,97,12.181518648332245,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,1,0,0,0,0,1,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,12.626977938126217,12.233707267626814,-0.44545928979397154,0.036902926603912346,12.20761295797953,0,0,0,0,1,295
2661,21,97,12.233707267626814,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,1,0,0,0,0,1,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,12.181518648332245,11.805617466742142,0.05218861929456864,0.3027052011623442,12.019662367184477,0,0,0,0,1,295
2662,21,97,11.805617466742142,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,1,1,0,0,0,0,1,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,12.233707267626814,12.212154115846042,-0.4280898008846723,0.2874648213822171,12.008885791294091,0,0,0,0,1,295
2665,30,99,16.90643800470958,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,11.772902266329787,16.35024730719201,5.133535738379795,0.3932862138475508,16.628342655950796,0,0,0,0,1,296
2666,30,99,16.35024730719201,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,0,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,16.90643800470958,15.901439138237802,-0.5561906975175717,0.31735529971943854,16.125843222714906,0,0,0,0,1,296
2667,30,99,15.901439138237802,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,16.35024730719201,15.631230664637172,-0.4488081689542085,0.1910662440170711,15.766334901437487,0,0,0,0,1,296
2668,30,99,15.631230664637172,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,15.901439138237802,15.447754426322,-0.27020847360062916,0.12973729229925765,15.539492545479586,0,0,0,0,1,296
2669,30,99,15.447754426322,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,0,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,15.631230664637172,14.978967570884995,-0.18347623831517268,0.33148236441062423,15.213360998603498,0,0,0,0,1,296
2670,30,99,14.978967570884995,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,0,0,1,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,15.447754426322,14.023248042928575,-0.4687868554370045,0.675795759130393,14.501107806906784,0,0,0,0,1,296
2671,30,99,14.023248042928575,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,0,0,1,0,0,0,0,1,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,14.978967570884995,13.442219760709822,-0.9557195279564201,0.4108490384180577,13.732733901819199,0,0,0,0,1,296
2674,46,114,15.98715062508766,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,1,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,14.86207137016058,15.764185595476029,1.1250792549270798,0.15766008440584287,15.875668110281843,0,0,1,0,0,297
2675,46,114,15.764185595476029,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,1,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,15.98715062508766,15.363658001955267,-0.22296502961163078,0.2832157774308574,15.563921798715647,0,0,1,0,0,297
2676,46,114,15.363658001955267,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,1,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,15.764185595476029,14.887299974983847,-0.4005275935207617,0.33683599114413115,15.125478988469556,0,0,1,0,0,297
2677,46,114,14.887299974983847,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,1,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,15.363658001955267,13.955304673734908,-0.47635802697142005,0.6590201975471207,14.421302324359377,0,0,1,0,0,297
2678,46,114,13.955304673734908,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,1,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,14.887299974983847,12.972546957752952,-0.9319953012489393,0.6949146452342414,13.46392581574393,0,0,1,0,0,297
2679,46,114,12.972546957752952,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,13.955304673734908,12.07445370870998,-0.9827577159819558,0.6350478265361449,12.523500333231466,0,0,1,0,0,297
2680,46,114,12.07445370870998,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,1,0,1,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,12.972546957752952,11.809222819077613,-0.8980932490429723,0.18754656063919942,11.941838263893796,0,0,1,0,0,297
