,Title,Domestic,International,Genre,Month,Day,Year,MPAA,total_minutes,Budget,days_in_release,Week,Revenue,release_dayofweek,month_sin_1,month_cos_1,month_sin_2,month_cos_2,month_sin_3,month_cos_3,month_sin_4,month_cos_4
889,Hulk,132177234,113107931,Action Sci-Fi,6,20,2003,PG-13,138,137000000,195,2,27039385,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
1583,Hulk,132177234,113107931,Action Sci-Fi,6,20,2003,PG-13,138,137000000,195,3,12214850,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
2277,Hulk,132177234,113107931,Action Sci-Fi,6,20,2003,PG-13,138,137000000,195,4,5600160,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
2971,Hulk,132177234,113107931,Action Sci-Fi,6,20,2003,PG-13,138,137000000,195,5,2420015,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
3665,Hulk,132177234,113107931,Action Sci-Fi,6,20,2003,PG-13,138,137000000,195,6,817360,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
4359,Hulk,132177234,113107931,Action Sci-Fi,6,20,2003,PG-13,138,137000000,195,7,660265,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
5053,Hulk,132177234,113107931,Action Sci-Fi,6,20,2003,PG-13,138,137000000,195,8,454360,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
5747,Hulk,132177234,113107931,Action Sci-Fi,6,20,2003,PG-13,138,137000000,195,9,322945,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
407,I Am Number Four,55100437,94778000,Action Adventure Sci-Fi Thriller,2,18,2011,PG-13,111,60000000,317,1,204659,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
1101,I Am Number Four,55100437,94778000,Action Adventure Sci-Fi Thriller,2,18,2011,PG-13,111,60000000,317,2,61093,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
1795,I Am Number Four,55100437,94778000,Action Adventure Sci-Fi Thriller,2,18,2011,PG-13,111,60000000,317,3,183423,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2489,I Am Number Four,55100437,94778000,Action Adventure Sci-Fi Thriller,2,18,2011,PG-13,111,60000000,317,4,106120,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
3183,I Am Number Four,55100437,94778000,Action Adventure Sci-Fi Thriller,2,18,2011,PG-13,111,60000000,317,5,84897,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
3877,I Am Number Four,55100437,94778000,Action Adventure Sci-Fi Thriller,2,18,2011,PG-13,111,60000000,317,6,102999,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
4571,I Am Number Four,55100437,94778000,Action Adventure Sci-Fi Thriller,2,18,2011,PG-13,111,60000000,317,7,270589,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
5265,I Am Number Four,55100437,94778000,Action Adventure Sci-Fi Thriller,2,18,2011,PG-13,111,60000000,317,8,7456993,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
5959,I Am Number Four,55100437,94778000,Action Adventure Sci-Fi Thriller,2,18,2011,PG-13,111,60000000,317,9,3406381,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
419,I Don't Know How She Does It,9662284,21747867,Comedy Romance,9,16,2011,PG-13,89,24000000,112,1,5966425,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
1113,I Don't Know How She Does It,9662284,21747867,Comedy Romance,9,16,2011,PG-13,89,24000000,112,2,2854013,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
1807,I Don't Know How She Does It,9662284,21747867,Comedy Romance,9,16,2011,PG-13,89,24000000,112,3,565927,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
2501,I Don't Know How She Does It,9662284,21747867,Comedy Romance,9,16,2011,PG-13,89,24000000,112,4,149962,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
3195,I Don't Know How She Does It,9662284,21747867,Comedy Romance,9,16,2011,PG-13,89,24000000,112,5,50404,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
3889,I Don't Know How She Does It,9662284,21747867,Comedy Romance,9,16,2011,PG-13,89,24000000,112,6,12214,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
4583,I Don't Know How She Does It,9662284,21747867,Comedy Romance,9,16,2011,PG-13,89,24000000,112,7,6989,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
5277,I Don't Know How She Does It,9662284,21747867,Comedy Romance,9,16,2011,PG-13,89,24000000,112,8,4567,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
5971,I Don't Know How She Does It,9662284,21747867,Comedy Romance,9,16,2011,PG-13,89,24000000,112,9,40545,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
588,I Feel Pretty,48795601,45743825,Comedy Romance,4,20,2018,PG-13,110,32000000,256,1,21443561,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
1282,I Feel Pretty,48795601,45743825,Comedy Romance,4,20,2018,PG-13,110,32000000,256,2,11454722,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
1976,I Feel Pretty,48795601,45743825,Comedy Romance,4,20,2018,PG-13,110,32000000,256,3,7248293,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
2670,I Feel Pretty,48795601,45743825,Comedy Romance,4,20,2018,PG-13,110,32000000,256,4,5191881,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
3364,I Feel Pretty,48795601,45743825,Comedy Romance,4,20,2018,PG-13,110,32000000,256,5,1828676,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
4058,I Feel Pretty,48795601,45743825,Comedy Romance,4,20,2018,PG-13,110,32000000,256,6,859614,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
4752,I Feel Pretty,48795601,45743825,Comedy Romance,4,20,2018,PG-13,110,32000000,256,7,452753,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
5446,I Feel Pretty,48795601,45743825,Comedy Romance,4,20,2018,PG-13,110,32000000,256,8,219537,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
6140,I Feel Pretty,48795601,45743825,Comedy Romance,4,20,2018,PG-13,110,32000000,256,9,96564,4,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992
650,I Heard the Bells,5644104,35163,Biography Drama Family War,12,1,2022,PG,110,,396,1,2568017,3,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
1344,I Heard the Bells,5644104,35163,Biography Drama Family War,12,1,2022,PG,110,,396,2,1342847,3,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
2038,I Heard the Bells,5644104,35163,Biography Drama Family War,12,1,2022,PG,110,,396,3,772369,3,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
2732,I Heard the Bells,5644104,35163,Biography Drama Family War,12,1,2022,PG,110,,396,4,641774,3,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
3426,I Heard the Bells,5644104,35163,Biography Drama Family War,12,1,2022,PG,110,,396,5,191394,3,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
4120,I Heard the Bells,5644104,35163,Biography Drama Family War,12,1,2022,PG,110,,396,6,97402,3,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
4814,I Heard the Bells,5644104,35163,Biography Drama Family War,12,1,2022,PG,110,,396,7,23905,3,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
5508,I Heard the Bells,5644104,35163,Biography Drama Family War,12,1,2022,PG,110,,396,8,4892,3,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
6202,I Heard the Bells,5644104,35163,Biography Drama Family War,12,1,2022,PG,110,,396,9,1504,3,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
246,I Heart Huckabees,12785432,7286740,Comedy,10,1,2004,R,107,20000000,457,1,444889,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
940,I Heart Huckabees,12785432,7286740,Comedy,10,1,2004,R,107,20000000,457,2,410181,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
1634,I Heart Huckabees,12785432,7286740,Comedy,10,1,2004,R,107,20000000,457,3,1275932,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
2328,I Heart Huckabees,12785432,7286740,Comedy,10,1,2004,R,107,20000000,457,4,1219183,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
3022,I Heart Huckabees,12785432,7286740,Comedy,10,1,2004,R,107,20000000,457,5,3829798,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
3716,I Heart Huckabees,12785432,7286740,Comedy,10,1,2004,R,107,20000000,457,6,2386043,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
4410,I Heart Huckabees,12785432,7286740,Comedy,10,1,2004,R,107,20000000,457,7,1532507,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
5104,I Heart Huckabees,12785432,7286740,Comedy,10,1,2004,R,107,20000000,457,8,729867,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
5798,I Heart Huckabees,12785432,7286740,Comedy,10,1,2004,R,107,20000000,457,9,282108,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
100,I Still Know What You Did Last Summer,40002112,40002112,Horror Mystery Thriller,11,13,1998,R,100,65000000,414,1,19203140,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
794,I Still Know What You Did Last Summer,40002112,40002112,Horror Mystery Thriller,11,13,1998,R,100,65000000,414,2,325706,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
1488,I Still Know What You Did Last Summer,40002112,40002112,Horror Mystery Thriller,11,13,1998,R,100,65000000,414,3,159013,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
2182,I Still Know What You Did Last Summer,40002112,40002112,Horror Mystery Thriller,11,13,1998,R,100,65000000,414,4,100063,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
2876,I Still Know What You Did Last Summer,40002112,40002112,Horror Mystery Thriller,11,13,1998,R,100,65000000,414,5,97365,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
3570,I Still Know What You Did Last Summer,40002112,40002112,Horror Mystery Thriller,11,13,1998,R,100,65000000,414,6,291286,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
4264,I Still Know What You Did Last Summer,40002112,40002112,Horror Mystery Thriller,11,13,1998,R,100,65000000,414,7,9836649,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
4958,I Still Know What You Did Last Summer,40002112,40002112,Horror Mystery Thriller,11,13,1998,R,100,65000000,414,8,5187583,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
5652,I Still Know What You Did Last Summer,40002112,40002112,Horror Mystery Thriller,11,13,1998,R,100,65000000,414,9,2124379,4,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018
641,I'm Your Man,275155,815506,Comedy Drama Romance Sci-Fi,9,24,2021,R,108,,105,1,45759,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
1335,I'm Your Man,275155,815506,Comedy Drama Romance Sci-Fi,9,24,2021,R,108,,105,2,72936,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
